state,year,ph,conductivity,tds,ph_trend,conductivity_trend,tds_trend,ph_3yr_avg,tds_3yr_avg,GQI,Quality_Class
ANDHRA PRADESH,2013,7.8,1772.0,1134.08,0.8999999999999995,-69.0,-44.16000000000008,7.233333333333333,823.6799999999998,49.998400000000004,Moderate
ANDHRA PRADESH,2013,7.8,2950.0,1888.0,0.0,1178.0,753.9200000000001,7.5,1400.1066666666666,0.0,Poor
ANDHRA PRADESH,2013,8.0,2265.0,1449.6000000000001,0.20000000000000018,-685.0,-438.39999999999986,7.866666666666667,1490.5599999999997,36.358,Poor
ANDHRA PRADESH,2013,7.8,2076.0,1328.64,-0.20000000000000018,-189.0,-120.96000000000004,7.866666666666666,1555.4133333333332,43.0672,Moderate
ANDHRA PRADESH,2013,8.0,1990.0,1273.6000000000001,0.20000000000000018,-86.0,-55.039999999999964,7.933333333333333,1350.6133333333335,42.628,Moderate
ANDHRA PRADESH,2013,6.8,1548.0,990.72,-1.2000000000000002,-442.0,-282.8800000000001,7.533333333333332,1197.6533333333332,62.305599999999984,Moderate
ANDHRA PRADESH,2013,6.8,3380.0,2163.2,0.0,1832.0,1172.4799999999998,7.199999999999999,1475.84,0.0,Poor
ANDHRA PRADESH,2013,7.2,2972.0,1902.08,0.40000000000000036,-408.0,-261.1199999999999,6.933333333333333,1685.333333333333,29.8384,Poor
ANDHRA PRADESH,2013,6.8,2882.0,1844.48,-0.40000000000000036,-90.0,-57.59999999999991,6.933333333333333,1969.9199999999998,31.890399999999993,Poor
ANDHRA PRADESH,2013,7.5,1009.0,645.76,0.7000000000000002,-1873.0,-1198.72,7.166666666666667,1464.1066666666666,70.9948,Good
ANDHRA PRADESH,2013,6.9,2040.0,1305.6000000000001,-0.5999999999999996,1031.0,659.8400000000001,7.066666666666666,1265.28,0.0,Poor
ANDHRA PRADESH,2014,7.0,2050.0,1312.0,0.09999999999999964,10.0,6.399999999999864,7.133333333333333,1087.7866666666666,52.74000000000001,Moderate
ANDHRA PRADESH,2014,7.3,1639.0,1048.96,0.2999999999999998,-411.0,-263.03999999999996,7.066666666666666,1222.1866666666665,59.0308,Moderate
ANDHRA PRADESH,2014,7.4,1569.0,1004.16,0.10000000000000053,-70.0,-44.80000000000007,7.233333333333333,1121.7066666666665,59.426799999999986,Moderate
ANDHRA PRADESH,2014,7.4,1119.0,716.16,0.0,-450.0,-288.0,7.366666666666667,923.0933333333332,69.68679999999999,Moderate
ANDHRA PRADESH,2014,7.65,1735.0,1110.4,0.25,616.0,394.2400000000001,7.483333333333333,943.5733333333332,20.609999999999978,Poor
ANDHRA PRADESH,2014,8.0,3575.0,2288.0,0.34999999999999964,1840.0,1177.6,7.683333333333333,1371.5199999999998,0.0,Poor
ANDHRA PRADESH,2014,7.949999999999999,1120.0,716.8000000000001,-0.05000000000000071,-2455.0,-1571.1999999999998,7.866666666666666,1371.7333333333333,63.06400000000001,Moderate
ANDHRA PRADESH,2014,7.95,911.5,583.36,8.881784197001252e-16,-208.5,-133.44000000000005,7.966666666666666,1196.053333333333,67.81779999999999,Moderate
ANDHRA PRADESH,2014,7.7,1790.0,1145.6000000000001,-0.25,878.5,562.2400000000001,7.866666666666666,815.2533333333331,5.10599999999998,Poor
ANDHRA PRADESH,2014,7.45,1057.0,676.48,-0.25,-733.0,-469.1200000000001,7.699999999999999,801.813333333333,70.50039999999998,Good
ANDHRA PRADESH,2014,7.9,347.0,222.08,0.4500000000000002,-710.0,-454.4,7.683333333333334,681.3866666666664,81.2884,Good
ANDHRA PRADESH,2014,7.4,1904.0,1218.56,-0.5,1557.0,996.4799999999999,7.583333333333333,705.7066666666664,0.0,Poor
ANDHRA PRADESH,2014,7.7,3180.0,2035.2,0.2999999999999998,1276.0,816.6400000000001,7.666666666666667,1158.613333333333,0.0,Poor
ANDHRA PRADESH,2014,7.5,1462.0,935.6800000000001,-0.20000000000000018,-1718.0,-1099.52,7.533333333333332,1396.4799999999996,60.6664,Moderate
ANDHRA PRADESH,2014,6.9,4010.0,2566.4,-0.5999999999999996,2548.0,1630.72,7.366666666666667,1845.7599999999995,0.0,Poor
ANDHRA PRADESH,2014,7.1,1976.0,1264.64,0.1999999999999993,-2034.0,-1301.76,7.166666666666667,1588.9066666666665,53.74720000000001,Moderate
ANDHRA PRADESH,2014,7.2,1700.0,1088.0,0.10000000000000053,-276.0,-176.6400000000001,7.066666666666666,1639.6799999999996,58.83999999999999,Moderate
ANDHRA PRADESH,2014,7.7,2951.0,1888.64,0.5,1251.0,800.6400000000001,7.333333333333333,1413.7599999999995,0.0,Poor
ANDHRA PRADESH,2014,7.2,2311.0,1479.04,-0.5,-640.0,-409.60000000000014,7.366666666666666,1485.2266666666662,44.9092,Moderate
ANDHRA PRADESH,2014,7.8,2608.0,1669.1200000000001,0.5999999999999996,297.0,190.08000000000015,7.566666666666666,1678.9333333333332,15.493599999999994,Poor
ANDHRA PRADESH,2014,7.6,911.0,583.04,-0.20000000000000018,-1697.0,-1086.0800000000002,7.533333333333332,1243.733333333333,72.02920000000002,Good
ANDHRA PRADESH,2014,7.9,2096.0,1341.44,0.3000000000000007,1185.0,758.4000000000001,7.766666666666666,1197.8666666666666,0.0,Poor
ANDHRA PRADESH,2014,7.6,896.0,573.44,-0.3000000000000007,-1200.0,-768.0,7.699999999999999,832.6399999999998,72.37120000000002,Good
ANDHRA PRADESH,2014,7.9,1184.0,757.76,0.3000000000000007,288.0,184.31999999999994,7.8,890.8799999999998,47.228799999999985,Moderate
ANDHRA PRADESH,2014,8.1,1312.0,839.6800000000001,0.1999999999999993,128.0,81.92000000000007,7.866666666666666,723.6266666666664,50.23040000000001,Moderate
ANDHRA PRADESH,2014,8.1,1784.0,1141.76,0.0,472.0,302.0799999999999,8.033333333333333,913.0666666666663,21.58080000000001,Poor
ANDHRA PRADESH,2014,8.0,1099.0,703.36,-0.09999999999999964,-685.0,-438.4,8.066666666666665,894.933333333333,62.9428,Moderate
ANDHRA PRADESH,2014,7.6,1577.0,1009.28,-0.40000000000000036,478.0,305.91999999999996,7.899999999999999,951.4666666666664,31.98840000000002,Poor
ANDHRA PRADESH,2014,7.3,1738.0,1112.32,-0.2999999999999998,161.0,103.03999999999996,7.633333333333333,941.6533333333331,48.401600000000016,Moderate
ANDHRA PRADESH,2014,7.9,497.0,318.08,0.6000000000000005,-1241.0,-794.24,7.599999999999999,813.2266666666663,77.8684,Good
ANDHRA PRADESH,2015,8.05,208.0,133.12,0.15000000000000036,-289.0,-184.95999999999998,7.75,521.1733333333331,82.65759999999999,Good
ANDHRA PRADESH,2015,7.25,1079.0,690.5600000000001,-0.8000000000000007,871.0,557.44,7.733333333333332,380.5866666666663,27.106799999999993,Poor
ANDHRA PRADESH,2015,7.35,1451.0,928.64,0.09999999999999964,372.0,238.07999999999993,7.55,584.1066666666662,43.37320000000002,Moderate
ANDHRA PRADESH,2015,8.05,1307.5,836.8000000000001,0.7000000000000011,-143.5,-91.83999999999992,7.55,818.6666666666664,57.588999999999984,Moderate
ANDHRA PRADESH,2015,7.2,1731.0,1107.84,-0.8500000000000005,423.5,271.03999999999985,7.533333333333332,957.7599999999996,36.1112,Poor
ANDHRA PRADESH,2015,7.2,1899.0,1215.3600000000001,0.0,168.0,107.52000000000021,7.483333333333333,1053.333333333333,45.56679999999999,Moderate
ANDHRA PRADESH,2015,7.2,2036.0,1303.04,0.0,137.0,87.67999999999984,7.2,1208.7466666666662,44.0552,Moderate
ANDHRA PRADESH,2015,7.5,1183.0,757.12,0.2999999999999998,-853.0,-545.92,7.3,1091.8399999999995,67.0276,Moderate
ANDHRA PRADESH,2015,7.6,3333.0,2133.12,0.09999999999999964,2150.0,1376.0,7.433333333333333,1397.7599999999995,0.0,Poor
ANDHRA PRADESH,2015,7.55,4335.0,2774.4,-0.04999999999999982,1002.0,641.2800000000002,7.55,1888.2133333333331,0.0,Poor
ANDHRA PRADESH,2015,7.55,827.5,529.6,0.0,-3507.5,-2244.8,7.566666666666666,1812.373333333333,74.533,Good
ANDHRA PRADESH,2015,8.2,809.5,518.08,0.6499999999999995,-18.0,-11.519999999999982,7.766666666666666,1274.0266666666664,67.14340000000001,Moderate
ANDHRA PRADESH,2015,8.0,1924.5,1231.68,-0.1999999999999993,1115.0,713.6,7.916666666666667,759.7866666666663,0.0,Poor
ANDHRA PRADESH,2015,7.55,851.0,544.64,-0.4500000000000002,-1073.5,-687.0400000000001,7.916666666666665,764.7999999999996,73.9972,Good
ANDHRA PRADESH,2015,7.95,299.5,191.68,0.40000000000000036,-551.5,-352.96,7.833333333333333,655.9999999999995,81.77139999999999,Good
ANDHRA PRADESH,2015,7.2,1555.5,995.52,-0.75,1256.0,803.8399999999999,7.566666666666666,577.2799999999995,0.0,Poor
ANDHRA PRADESH,2015,8.0,2098.5,1343.04,0.7999999999999998,543.0,347.52,7.716666666666666,843.4133333333328,11.918200000000002,Poor
ANDHRA PRADESH,2015,7.9,985.5,630.72,-0.09999999999999964,-1113.0,-712.3199999999999,7.699999999999999,989.7599999999996,66.73059999999998,Moderate
ANDHRA PRADESH,2015,7.3,1893.0,1211.52,-0.6000000000000005,907.5,580.8,7.733333333333333,1061.7599999999995,6.049600000000002,Poor
ANDHRA PRADESH,2015,7.95,1898.5,1215.04,0.6500000000000004,5.5,3.519999999999982,7.716666666666666,1019.0933333333329,45.0282,Moderate
ANDHRA PRADESH,2015,7.85,988.5,632.64,-0.10000000000000053,-910.0,-582.4,7.699999999999999,1019.7333333333328,67.2622,Moderate
ANDHRA PRADESH,2015,8.3,1659.5,1062.08,0.45000000000000107,671.0,429.43999999999994,8.033333333333333,969.9199999999995,11.671399999999997,Poor
ANDHRA PRADESH,2015,7.9,2129.5,1362.88,-0.40000000000000036,470.0,300.8000000000002,8.016666666666666,1019.1999999999995,16.20739999999997,Poor
ANDHRA PRADESH,2015,7.2,1647.0,1054.08,-0.7000000000000002,-482.5,-308.8000000000002,7.8,1159.6799999999996,60.0484,Moderate
ANDHRA PRADESH,2015,7.35,3374.0,2159.36,0.14999999999999947,1727.0,1105.2800000000002,7.483333333333333,1525.4399999999996,0.0,Poor
ANDHRA PRADESH,2015,7.0,1524.5,975.6800000000001,-0.34999999999999964,-1849.5,-1183.68,7.183333333333333,1396.373333333333,65.2414,Moderate
ANDHRA PRADESH,2015,7.95,2298.0,1470.72,0.9500000000000002,773.5,495.03999999999996,7.433333333333333,1535.2533333333329,0.0,Poor
ANDHRA PRADESH,2015,7.9,1857.0,1188.48,-0.04999999999999982,-441.0,-282.24,7.616666666666666,1211.6266666666663,46.86039999999999,Moderate
ANDHRA PRADESH,2015,7.25,3105.0,1987.2,-0.6500000000000004,1248.0,798.72,7.699999999999999,1548.7999999999995,0.0,Poor
ANDHRA PRADESH,2015,8.0,881.0,563.84,0.75,-2224.0,-1423.3600000000001,7.716666666666666,1246.5066666666662,67.91319999999999,Moderate
ANDHRA PRADESH,2015,7.25,2420.0,1548.8,-0.75,1539.0,984.9599999999999,7.5,1366.6133333333328,0.0,Poor
ANDHRA PRADESH,2015,7.5,928.0,593.92,0.25,-1492.0,-954.88,7.583333333333333,902.1866666666664,72.8416,Good
ANDHRA PRADESH,2016,7.77,1189.0,760.96,0.2699999999999996,261.0,167.04000000000008,7.506666666666665,967.893333333333,50.0788,Moderate
ANDHRA PRADESH,2016,7.85,1237.0,791.6800000000001,0.08000000000000007,48.0,30.720000000000027,7.706666666666666,715.5199999999995,59.10040000000001,Moderate
ANDHRA PRADESH,2016,7.7,1218.5,779.84,-0.14999999999999947,-18.5,-11.840000000000032,7.7733333333333325,777.4933333333329,63.81819999999999,Moderate
ANDHRA PRADESH,2016,8.55,613.5,392.64,0.8500000000000005,-605.0,-387.20000000000005,8.033333333333333,654.7199999999995,67.41219999999998,Moderate
ANDHRA PRADESH,2016,7.75,4140.0,2649.6,-0.8000000000000007,3526.5,2256.96,8.0,1274.0266666666662,0.0,Poor
ANDHRA PRADESH,2016,7.800000000000001,4310.0,2758.4,0.05000000000000071,170.0,108.80000000000018,8.033333333333333,1933.5466666666662,0.0,Poor
ANDHRA PRADESH,2016,7.949999999999999,1264.0,808.96,0.14999999999999858,-3046.0,-1949.44,7.833333333333332,2072.3199999999993,59.78080000000001,Moderate
ANDHRA PRADESH,2016,8.05,701.5,448.96000000000004,0.10000000000000142,-562.5,-360.0,7.933333333333333,1338.7733333333329,71.40579999999999,Good
ANDHRA PRADESH,2016,7.4,2674.0,1711.3600000000001,-0.6500000000000004,1972.5,1262.4,7.8,989.7599999999996,0.0,Poor
ANDHRA PRADESH,2016,7.300000000000001,481.5,308.16,-0.09999999999999964,-2192.5,-1403.2,7.583333333333333,822.8266666666663,85.42179999999999,Good
ANDHRA PRADESH,2016,6.85,359.5,230.08,-0.45000000000000107,-122.0,-78.08000000000001,7.183333333333333,749.8666666666663,90.00339999999998,Good
ANDHRA PRADESH,2016,7.4,1204.0,770.5600000000001,0.5500000000000007,844.5,540.48,7.183333333333333,436.26666666666625,23.834799999999987,Poor
ANDHRA PRADESH,2016,8.0,1645.0,1052.8,0.5999999999999996,441.0,282.2399999999999,7.416666666666665,684.4799999999996,27.562000000000005,Poor
ANDHRA PRADESH,2016,7.75,1727.0,1105.28,-0.25,82.0,52.48000000000002,7.716666666666666,976.2133333333328,47.360400000000006,Moderate
ANDHRA PRADESH,2016,7.4,1742.5,1115.2,-0.34999999999999964,15.5,9.920000000000073,7.716666666666666,1091.093333333333,54.664999999999985,Moderate
ANDHRA PRADESH,2016,7.449999999999999,2714.5,1737.28,0.049999999999998934,972.0,622.0799999999999,7.533333333333331,1319.2533333333329,0.0,Poor
ANDHRA PRADESH,2016,7.65,695.5,445.12,0.20000000000000107,-2019.0,-1292.1599999999999,7.499999999999999,1099.1999999999996,76.34259999999999,Good
ANDHRA PRADESH,2016,7.5,1451.5,928.96,-0.15000000000000036,756.0,483.84000000000003,7.533333333333331,1037.1199999999994,21.59379999999999,Poor
ANDHRA PRADESH,2017,8.0,1571.0,1005.44,0.5,119.5,76.48000000000002,7.716666666666666,793.1733333333328,45.9672,Moderate
ANDHRA PRADESH,2017,8.1,1454.5,930.88,0.09999999999999964,-116.5,-74.56000000000006,7.8666666666666645,955.0933333333329,53.637400000000014,Moderate
ANDHRA PRADESH,2017,8.0,1507.0,964.48,-0.09999999999999964,52.5,33.60000000000002,8.033333333333331,966.9333333333328,50.910399999999996,Moderate
ANDHRA PRADESH,2017,8.3,1047.0,670.08,0.3000000000000007,-460.0,-294.4,8.133333333333333,855.1466666666662,60.52839999999999,Moderate
ANDHRA PRADESH,2017,7.75,3470.0,2220.8,-0.5500000000000007,2423.0,1550.7200000000003,8.016666666666666,1285.1199999999997,0.0,Poor
ANDHRA PRADESH,2017,7.75,4410.0,2822.4,0.0,940.0,601.5999999999999,7.933333333333333,1904.4266666666663,0.0,Poor
ANDHRA PRADESH,2017,7.5,1868.0,1195.52,-0.25,-2542.0,-1626.88,7.666666666666665,2079.5733333333333,51.409600000000005,Moderate
ANDHRA PRADESH,2017,7.65,1010.0,646.4,0.15000000000000036,-858.0,-549.12,7.633333333333333,1554.7733333333329,69.172,Moderate
ANDHRA PRADESH,2017,7.1,2975.0,1904.0,-0.5500000000000007,1965.0,1257.6,7.416666666666665,1248.6399999999996,0.0,Poor
ANDHRA PRADESH,2017,7.550000000000001,648.0,414.72,0.45000000000000107,-2327.0,-1489.28,7.433333333333333,988.373333333333,78.62559999999999,Good
ANDHRA PRADESH,2017,7.300000000000001,527.0,337.28000000000003,-0.25,-121.0,-77.44,7.3166666666666655,885.3333333333329,84.3844,Good
ANDHRA PRADESH,2017,7.35,1542.0,986.88,0.049999999999998934,1015.0,649.5999999999999,7.399999999999999,579.6266666666662,7.862400000000012,Poor
ANDHRA PRADESH,2017,7.5,2210.0,1414.4,0.15000000000000036,668.0,427.5200000000001,7.383333333333333,912.8533333333329,8.875999999999998,Poor
ANDHRA PRADESH,2017,7.4,2228.5,1426.24,-0.09999999999999964,18.5,11.839999999999918,7.416666666666665,1275.8399999999995,43.4282,Moderate
ANDHRA PRADESH,2017,7.15,2171.5,1389.76,-0.25,-57.0,-36.48000000000002,7.349999999999999,1410.133333333333,48.68979999999999,Moderate
ANDHRA PRADESH,2017,7.25,3162.0,2023.68,0.09999999999999964,990.5,633.9200000000001,7.266666666666666,1613.2266666666662,0.0,Poor
ANDHRA PRADESH,2017,7.75,935.5,598.72,0.5,-2226.5,-1424.96,7.383333333333333,1337.3866666666663,69.6706,Moderate
ANDHRA PRADESH,2017,7.75,1766.5,1130.56,0.0,831.0,531.8399999999999,7.583333333333332,1250.986666666666,7.5118000000000045,Poor
ANDHRA PRADESH,2018,7.6,1624.0,1039.3600000000001,-0.15000000000000036,-142.5,-91.19999999999982,7.699999999999998,922.8799999999995,55.77280000000002,Moderate
ANDHRA PRADESH,2018,7.85,1682.5,1076.8,0.25,58.5,37.43999999999983,7.733333333333332,1082.2399999999996,48.39700000000001,Moderate
ANDHRA PRADESH,2018,7.4,1862.0,1191.68,-0.4499999999999993,179.5,114.88000000000011,7.6166666666666645,1102.613333333333,43.41239999999998,Moderate
ANDHRA PRADESH,2018,8.149999999999999,1502.5,961.6,0.7499999999999982,-359.5,-230.08000000000004,7.799999999999998,1076.693333333333,51.94300000000002,Moderate
ANDHRA PRADESH,2018,7.4,4920.0,3148.8,-0.7499999999999982,3417.5,2187.2000000000003,7.649999999999999,1767.3599999999997,0.0,Poor
ANDHRA PRADESH,2018,7.3,1645.0,1052.8,-0.10000000000000053,-3275.0,-2096.0,7.6166666666666645,1721.0666666666664,58.894000000000005,Moderate
ANDHRA PRADESH,2018,7.449999999999999,2150.0,1376.0,0.14999999999999947,505.0,323.20000000000005,7.383333333333332,1859.1999999999998,19.320000000000007,Poor
ANDHRA PRADESH,2018,7.449999999999999,845.0,540.8,0.0,-1305.0,-835.2,7.399999999999999,989.8666666666662,75.334,Good
ANDHRA PRADESH,2018,7.5,2146.5,1373.76,0.05000000000000071,1301.5,832.96,7.466666666666665,1096.8533333333328,0.0,Poor
ANDHRA PRADESH,2018,7.5,544.5,348.48,0.0,-1602.0,-1025.28,7.483333333333332,754.3466666666662,81.58539999999999,Good
ANDHRA PRADESH,2018,7.5,412.5,264.0,0.0,-132.0,-84.48000000000002,7.5,662.0799999999996,84.595,Good
ANDHRA PRADESH,2018,7.5,1437.0,919.6800000000001,0.0,1024.5,655.6800000000001,7.5,510.7199999999996,7.962399999999988,Poor
ANDHRA PRADESH,2018,7.75,1762.0,1127.68,0.25,325.0,208.0,7.583333333333332,770.4533333333329,33.926399999999994,Poor
ANDHRA PRADESH,2018,7.9,2334.5,1494.08,0.15000000000000036,572.5,366.39999999999986,7.716666666666665,1180.4799999999996,6.203399999999997,Poor
ANDHRA PRADESH,2018,7.1,2493.5,1595.8400000000001,-0.8000000000000007,159.0,101.76000000000022,7.583333333333332,1405.866666666666,33.680200000000006,Poor
ANDHRA PRADESH,2018,7.5,3734.5,2390.08,0.40000000000000036,1241.0,794.2399999999998,7.499999999999999,1826.666666666666,0.0,Poor
ANDHRA PRADESH,2018,7.5,1026.5,656.96,0.0,-2708.0,-1733.12,7.366666666666666,1547.6266666666663,70.5958,Good
ANDHRA PRADESH,2018,7.0,1822.5,1166.4,-0.5,796.0,509.44000000000005,7.333333333333332,1404.4799999999996,17.054999999999993,Poor
ANDHRA PRADESH,2019,7.85,1827.5,1169.6000000000001,0.8499999999999996,5.0,3.2000000000000455,7.449999999999998,997.6533333333331,47.87300000000001,Moderate
ANDHRA PRADESH,2019,7.550000000000001,1834.5,1174.08,-0.29999999999999893,7.0,4.479999999999791,7.466666666666665,1170.0266666666664,51.2094,Moderate
ANDHRA PRADESH,2019,7.550000000000001,1718.0,1099.52,0.0,-116.5,-74.55999999999995,7.649999999999999,1147.733333333333,54.229599999999984,Moderate
ANDHRA PRADESH,2019,7.949999999999999,1228.0,785.9200000000001,0.3999999999999986,-490.0,-313.5999999999999,7.683333333333333,1019.8399999999996,60.601600000000005,Moderate
ANDHRA PRADESH,2019,7.5,1645.0,1052.8,-0.4499999999999993,417.0,266.8799999999999,7.666666666666665,979.413333333333,34.81,Poor
ANDHRA PRADESH,2019,7.0,1645.0,1052.8,-0.5,0.0,0.0,7.483333333333332,963.8399999999996,62.494,Moderate
ANDHRA PRADESH,2019,6.8,1990.0,1273.6000000000001,-0.20000000000000018,345.0,220.80000000000018,7.099999999999999,1126.3999999999996,34.287999999999975,Poor
ANDHRA PRADESH,2019,7.050000000000001,809.5,518.08,0.2500000000000009,-1180.5,-755.5200000000001,6.949999999999999,948.1599999999995,80.9434,Good
ANDHRA PRADESH,2019,7.95,2262.0,1447.68,0.8999999999999995,1452.5,929.6,7.266666666666666,1079.7866666666662,0.0,Poor
ANDHRA PRADESH,2019,7.65,1633.0,1045.1200000000001,-0.2999999999999998,-629.0,-402.55999999999995,7.55,1003.6266666666662,54.96759999999999,Moderate
ANDHRA PRADESH,2019,7.4,307.5,196.8,-0.25,-1325.5,-848.3200000000002,7.666666666666665,896.533333333333,88.18899999999998,Good
ANDHRA PRADESH,2019,7.699999999999999,1865.0,1193.6000000000001,0.29999999999999893,1557.5,996.8000000000002,7.583333333333332,811.8399999999996,0.0,Poor
ANDHRA PRADESH,2019,7.65,2122.5,1358.4,-0.049999999999998934,257.5,164.79999999999995,7.583333333333332,916.2666666666661,30.41699999999998,Poor
ANDHRA PRADESH,2019,8.149999999999999,1670.5,1069.1200000000001,0.4999999999999982,-452.0,-289.28,7.833333333333332,1207.0399999999995,48.112600000000015,Moderate
ANDHRA PRADESH,2019,7.35,4097.5,2622.4,-0.7999999999999989,2427.0,1553.28,7.716666666666666,1683.3066666666662,0.0,Poor
ANDHRA PRADESH,2019,7.45,2423.0,1550.72,0.10000000000000053,-1674.5,-1071.68,7.649999999999999,1747.413333333333,39.355599999999995,Poor
ANDHRA PRADESH,2019,7.85,1129.5,722.88,0.39999999999999947,-1293.5,-827.84,7.549999999999998,1631.9999999999998,64.04740000000001,Moderate
ANDHRA PRADESH,2019,8.0,1575.0,1008.0,0.15000000000000036,445.5,285.12,7.766666666666666,1093.866666666666,28.924000000000003,Poor
ANDHRA PRADESH,2019,7.45,1129.0,722.5600000000001,-0.5499999999999998,-446.0,-285.43999999999994,7.766666666666666,817.8133333333327,68.8588,Moderate
